,Close,High,Low,Open,Volume,MA_7,MA_21,Daily_Return,Close_Yesterday,Volatility_7d,RSI_14,Target
96,-1.2849116919304362,-1.293949807309018,-1.2891743689971333,-1.2992712981955676,0.47611693147218237,-1.2986480037005184,-1.306985832494103,2.1678678678794383,-1.299121755684682,-0.9959937147458342,0.6749892458497452,0
97,-1.287956438862945,-1.289038784241537,-1.2776893607358497,-1.2837677363223563,0.3538684142196926,-1.295278639340143,-1.3040079986341757,-0.4604881703087947,-1.283775887818186,-1.0105603639793332,0.2975062439525205,2
98,-1.2829221016256998,-1.291294176790951,-1.2771508135047547,-1.286780393812082,0.04609655960680672,-1.2919569894283438,-1.3008090160336632,0.6388135495499409,-1.2868206794868824,-0.9981294861330106,0.5006299698401281,1
99,-1.2839440532063102,-1.2917588484043425,-1.2763137267155527,-1.2817141200593791,-0.08051444490409379,-1.2896348520716054,-1.2991132551471054,-0.18633984449402025,-1.2817862682805814,-0.9931216345335365,0.4307601084566508,0
100,-1.2978831422742878,-1.2929423636253377,-1.2885386331606914,-1.2828044547923894,0.325274196582395,-1.2890315297738288,-1.2980955284998248,-1.9228734049256915,-1.2828082348766328,-1.0164470265608032,0.2041284383419956,1
101,-1.298087797607218,-1.3048220942124764,-1.288946137438589,-1.2967365945895344,-0.24605367643034376,-1.2890700946975877,-1.2970666558677693,-0.07885184649820251,-1.2967475287503696,-1.0151922064500492,0.4711187908681385,2
102,-1.2945117231524466,-1.2987248379175371,-1.2882593823391644,-1.2970358321640634,-0.037002715349321556,-1.2882482140456066,-1.2953251915243142,0.46202916760636953,-1.296952187090282,-1.042905571052641,1.0241053725246851,0
103,-1.2985362216361445,-1.3035783835941086,-1.2928952090767811,-1.2936021219183877,0.09475133877129885,-1.290197134190311,-1.2946707551102332,-0.6161320008758217,-1.2933760600925759,-1.035743595321413,0.38190789501451966,1
104,-1.2986195460385297,-1.3038004001898262,-1.2888195323212523,-1.297507908862781,-0.11298163575217225,-1.2917224378028775,-1.2945064692276453,-0.06154485073897294,-1.2974006177078614,-1.031585802053544,0.3679979082005196,0
105,-1.3050150407818295,-1.3047404925947117,-1.2940266511788496,-1.29743512218732,-0.19693052967789104,-1.294882721137947,-1.2945659303806087,-0.9668287238759571,-1.2974839433345244,-1.0496124658254122,-0.1363284816149698,2
106,-1.289859602509716,-1.298268719578721,-1.2965552032568977,-1.3039835845763077,0.4708802822167522,-1.2957289105810637,-1.2939547832302531,2.1895166072524685,-1.303879532046243,-1.103633588694703,0.19881103756332807,1
107,-1.2905179198508434,-1.297239316859775,-1.2804932963784603,-1.288783188793842,-0.1865591397178201,-1.2946753527217223,-1.2929986173908188,-0.14037379030951183,-1.2887238710966629,-1.0831890951246341,0.2529500119680063,2
108,-1.2853623763968451,-1.2940071925641154,-1.2792301297984017,-1.2895577768306026,-0.1896107285072906,-1.2928550455050736,-1.2914485212729239,0.6633583411415954,-1.2893821981103866,-1.0429615925313147,0.2804799829721931,0
109,-1.2875410639889404,-1.293674920113006,-1.276704525711318,-1.2841739012489921,-0.24194754104965904,-1.2918579279267741,-1.289513888680288,-0.344185211064161,-1.2842265789064606,-1.027460271369879,0.291818292427777,0
110,-1.29735745805112,-1.2949401597995158,-1.2874665629626718,-1.2865380573652965,0.05456756389306468,-1.2916893117509267,-1.288823741735475,-1.389497819040887,-1.2864052985098129,-1.0310629752362044,-0.6860919225705087,1
111,-1.2974096663623618,-1.3045553456798846,-1.287500987889419,-1.29634249581985,-0.18304301763843994,-1.2915162445754362,-1.2881495281674535,-0.05704378749315033,-1.2962218368033716,-1.0350327468670522,-0.5823004611090584,2
112,-1.2898467258106758,-1.2979097277420435,-1.286418805765403,-1.296353470722297,-0.15266255638241402,-1.2893464937475512,-1.2873703653961246,1.0290890770004273,-1.2962740458817055,-1.102885097246151,-0.4651609283528203,2
113,-1.2798690768152365,-1.2870308991959114,-1.2794785218112836,-1.2886314264709433,0.31965070644141963,-1.2879173995180455,-1.2863993715360191,1.3261292092859398,-1.2887109942084265,-1.0527650801734258,-0.037175851566064774,2
114,-1.2760003146794954,-1.284439164863678,-1.2680336918139523,-1.2786422542181002,-0.08874350219137005,-1.2858407294397052,-1.2851514535450177,0.4613920162179219,-1.2787331986123043,-0.9990580218318269,0.7194122482814517,1
115,-1.275392584370312,-1.2823267978068986,-1.2651937780020432,-1.2749291048724805,-0.16683488285831377,-1.2844146010566548,-1.2840792409653417,0.029382474044863653,-1.274864379633195,-0.9622391780796413,0.7474828286677553,2
116,-1.271882842063744,-1.280464057377591,-1.263903984406821,-1.2743015399961983,-0.1609094197233964,-1.2821747715139526,-1.2827226008022665,0.4053858695882575,-1.274256640394686,-0.9209432327840594,0.74565282306566,2
117,-1.2681878374189262,-1.277476185120352,-1.2600733871366927,-1.2708125655045366,-0.018455174218627933,-1.278002204644386,-1.2819230004956605,0.4225458087747388,-1.2707468465197957,-0.9331039355436609,1.068727843852471,1
